Month,Deck,Percent
2022-05,Shiranui Eldlich,0.1
2022-05,Relinquished,0.1
2022-05,Dragunity,0.1
2022-05,ABC,0.1
2022-05,Cyberse Combo,0.1
2022-05,True Draco Eldlich,0.1
2022-05,Red Dragon Archfiend,0.1
2022-05,Time Thief,0.1
2022-05,Plant,0.1
2022-05,Mayakashi,0.1
2022-05,Despia Shaddoll,0.1
2022-05,Sacred Beast,0.1
2022-05,Lunalight Raidraptor,0.1
2022-05,Cyber Stein FTK,0.1
2022-05,Gaia,0.1
2022-05,Performage,0.1
2022-05,Lightsworn,0.1
2022-05,Raidraptor,0.1
2022-05,Chaos MAX,0.1
2022-05,Zoodiac Kaiju,0.1
2022-05,S-Force,0.1
2022-05,Egyptian God,0.1
2022-05,Dark World,0.1
2022-05,Zoodiac Eldlich,0.1
2022-05,Gouki,0.1
2022-05,Numeron Generaider,0.1
2022-05,Generaider,0.1
2022-05,Artifact Evil Eye,0.1
2022-05,Flower Cardian,0.0
2022-05,Danger! Lunalight,0.0
2022-05,Magistus,0.0
2022-05,Infinitrack,0.0
2022-05,Swordsoul Zefra,0.0
2022-05,Invoked P.U.N.K.,0.0
2022-05,Timelord,0.0
2022-05,Invoked Despia Shaddoll,0.0
2022-05,Magical Musket Dogmatika ,0.0
2022-05,Trickstar,0.0
2022-05,Cubic,0.0
2022-05,Giant Ballpark,0.0
2022-05,Fossil,0.0
2022-05,Magistus Charmer,0.0
2022-05,Springans,0.0
2022-05,Eldlich Cubic,0.0
2022-05,Numeron Ra,0.0
2022-05,Burning Abyss,0.0
2022-05,Ojama Paleozoic,0.0
2022-05,Igknight,0.0
2022-05,Spellbook Dogmatika,0.0
2022-05,Vampire,0.0
2022-05,Invoked Dogmatika Nemeses,0.0
2022-05,Skull Servant Eldlich,0.0
2022-05,Simorgh Tri-Brigade,0.0
2022-05,Kozmo,0.0
2022-05,Dino Thunder Dragon,0.0
2022-05,Gadget,0.0
2022-05,Ninja,0.0
2022-05,True King Swordsoul,0.0
2022-05,Invoked Eldlich,0.0
2022-05,Metalfoes,0.0
2022-05,Yang Zing Tenyi,0.0
2022-05,Yang Zing,0.0
2022-05,Toon,0.0
2022-05,Rose Dragon,0.0
2022-05,Rose Tenyi Swordsoul,0.0
2022-05,Shaddoll,0.0
2022-05,Ritual Beast,0.0
2022-05,Chain Burn,0.0
2022-05,Cyber Angel,0.0
2022-05,Weather Painter,0.0
2022-05,Chemicritter,0.0
2022-05,Lunalight Tri-Brigade,0.0
2022-05,Psychics,0.0
2022-05,Ancient Gear,0.0
2022-05,Mermail,0.0
2022-05,Melffy Tri-Brigade,0.0
2022-05,Shaddoll Eldlich,0.0
2022-05,Mekk-Knight Crusadia,0.0
2022-05,Buster Blader,0.0
2022-05,Fish,0.0
2022-05,Mekk-Knight Kaiju,0.0
2022-05,Darklord,0.0
2022-05,Harpie Tri-Brigade,0.0
2022-05,Stardust Swordsoul,0.0
2022-05,Live☆Twin Eldlich,0.0
2022-05,Dracoslayer,0.0
2022-05,Gladiator Beasts,0.0
2022-05,Utopia,0.0
2022-06,Swordsoul,15.5
2022-06,Eldlich,6.4
2022-06,Sky Striker,3.6
2022-06,Prank-Kids,3.4
2022-06,Mathmech,3.0
2022-06,Tri-Brigade,2.9
2022-06,HERO,2.8
2022-06,Dinosaur,2.5
2022-06,Invoke,2.4
2022-06,Numeron,2.0
2022-06,Thunder Dragon,1.7
2022-06,True Draco,1.6
2022-06,Virtual World,1.4
2022-06,Endymion,1.4
2022-06,Dragon Link,1.4
2022-06,Adamancipator,1.4
2022-06,Branded,1.3
2022-06,Orcust,1.2
2022-06,Rank 8 go 2nd,1.2
2022-06,Drytron,1.2
2022-06,Salamangreat,1.2
2022-06,Phantom Knights,1.1
2022-06,Agents,1.1
2022-06,Exosister,1.1
2022-06,P.U.N.K Virtual World,1.0
2022-06,Madolche,1.0
2022-06,Traptrix,0.9
2022-06,Lyrilusc,0.9
2022-06,Plant,0.9
2022-06,Subterror,0.9
2022-06,Plunder Patroll,0.9
2022-06,SPYRAL,0.8
2022-06,Fluffal,0.8
2022-06,Zoodiac,0.8
2022-06,P.U.N.K.,0.8
2022-06,Ancient Warriors,0.7
2022-06,Infernoble Knight,0.7
2022-06,Unchained,0.7
2022-06,Zefra,0.6
2022-06,Machina,0.6
2022-06,Rose Tenyi,0.6
2022-06,Railway,0.6
2022-06,Dragonmaid,0.6
2022-06,Pendulum,0.6
2022-06,Cyber Dragon,0.6
2022-06,Altergeist,0.6
2022-06,Barrier Statue,0.5
2022-06,Zombies,0.5
2022-06,Gren Maju,0.5
2022-06,Invoked P.U.N.K.,0.5
2022-06,Infernoid,0.5
2022-06,Live☆Twin,0.5
2022-06,Megalith Drytron,0.4
2022-06,Dark Magician,0.4
2022-06,Synchron,0.4
2022-06,Virtual World Swordsoul,0.4
2022-06,Marincess,0.4
2022-06,Dragunity,0.4
2022-06,Crusadia,0.4
2022-06,ABC,0.4
2022-06,Auroradon Combo,0.4
2022-06,Despia Darklord,0.3
2022-06,Mekk-Knights,0.3
2022-06,Blue-Eyes,0.3
2022-06,Gravekeeper,0.3
2022-06,Gladiator Beast Tri-Brigade,0.3
2022-06,Melffy,0.3
2022-06,Evil Eye,0.3
2022-06,Harpies,0.3
2022-06,Atlantean,0.3
2022-06,Lair of Darkness,0.3
2022-06,Cyberse Eldlich,0.3
2022-06,Mayakashi,0.3
2022-06,Yosenju,0.3
2022-06,Magistus,0.3
2022-06,Burn,0.2
2022-06,Penguin,0.2
2022-06,Skull Servant,0.2
2022-06,P.U.N.K. Swordsoul,0.2
2022-06,Dogmatika,0.2
2022-06,D/D/D,0.2
2022-06,Armed Dragon,0.2
2022-06,Paleo Frog,0.2
2022-06,Danger! Thunder Dragon,0.2
2022-06,Kragen Control,0.2
2022-06,Swordsoul Eldlich,0.2
2022-06,Blackwings,0.2
2022-06,Galaxy Photon,0.2
2022-06,Numeron Ra,0.2
2022-06,Trickstar,0.2
2022-06,Megalith,0.2
2022-06,Zoodiac Kaiju,0.1
2022-06,Ogdoadic,0.1
2022-06,Infernity,0.1
2022-06,P.U.N.K. Eldlich,0.1
2022-06,Chaos,0.1
2022-06,Red-Eyes,0.1
2022-06,Nurse Burn,0.1
2022-06,Nekroz,0.1
2022-06,Burning Abyss,0.1
2022-06,Lightsworn,0.1
2022-06,Generaider,0.1
2022-06,Invoked Dogmatika Eldlich,0.1
2022-06,Mekk-Knight Kaiju,0.1
2022-06,Red Dragon Archfiend,0.1
2022-06,Mermail Atlantean,0.1
2022-06,Phantom Knight Burning Abyss,0.1
2022-06,Phantasm Spiral,0.1
2022-06,Speedroid,0.1
2022-06,Dragunity Dragonmaid,0.1
2022-06,Magical Musket Dogmatika ,0.1
2022-06,Gem-Knights,0.1
2022-06,Dino Thunder Dragon,0.1
2022-06,Magistus Charmer,0.1
2022-06,Odd-Eyes,0.1
2022-06,Live☆Twin Eldlich,0.1
2022-06,Lunalight Raidraptor,0.1
2022-06,Witchcrafter,0.1
2022-06,Shaddoll,0.1
2022-06,P.U.N.K. Dogmatika Shaddoll,0.1
2022-06,Gimmick Puppet,0.1
2022-06,Gouki,0.1
2022-06,Kozmo,0.1
2022-06,Raidraptor,0.1
2022-06,Shiranui Eldlich,0.1
2022-06,Shiranui,0.1
2022-06,Despia Thunder Dragon,0.1
2022-06,Invoked Despia,0.1
2022-06,Neo-Spacian,0.1
2022-06,Ursarctic,0.1
2022-06,Tellarknight,0.1
2022-06,Gaia,0.1
2022-06,World Chalice,0.1
2022-06,Myutant,0.1
2022-06,Lunalight,0.1
2022-06,/Assault Mode,0.1
2022-06,Qliphort,0.1
2022-06,Charmer,0.1
2022-06,Orcust Mekk-Knight,0.1
2022-06,Metaphys,0.1
2022-06,Fur Hire,0.1
2022-06,Time Thief Raidraptor,0.1
2022-06,Cyber Dragon Eldlich,0.1
2022-06,Ultra Athletes,0.1
2022-06,Sacred Beast,0.1
2022-06,Mecha Phantom Beast,0.1
2022-06,Flower Cardian,0.1
2022-06,Metalfoes,0.1
2022-06,Magical Musketeer,0.1
2022-06,Abyss Actor,0.1
2022-06,Fish,0.1
2022-06,Worm,0.1
2022-06,Alien Ogdoadic,0.1
2022-06,Amorphage,0.1
2022-06,Weather Painter,0.1
2022-06,Noble Knight,0.1
2022-06,Buster Blader,0.1
2022-06,Ra Eldlich,0.1
2022-06,Buster Blader Drytron,0.1
2022-06,True King Swordsoul,0.1
2022-06,Cyberdark,0.1
2022-07,Prank-Kids,10.7
2022-07,Floowandereeze,10.4
2022-07,Auroradon Combo,8.2
2022-07,Live☆Twin,5.7
2022-07,Swordsoul,5.6
2022-07,Eldlich,5.5
2022-07,Sky Striker,2.9
2022-07,Dragon Link,2.4
2022-07,Zoodiac,2.3
2022-07,HERO,2.3
2022-07,Phantom Knights,2.0
2022-07,SPYRAL,1.7
2022-07,Mathmech,1.5
2022-07,Machina,1.5
2022-07,Numeron,1.4
2022-07,Madolche,1.4
2022-07,Thunder Dragon,1.4
2022-07,Subterror,1.2
2022-07,Rank 8 go 2nd,1.2
2022-07,Virtual World,1.2
2022-07,Dinosaur,1.2
2022-07,Endymion,1.2
2022-07,Infernoble Knight,1.1
2022-07,Salamangreat,1.1
2022-07,Adamancipator,1.0
2022-07,Plant,0.9
2022-07,Drytron,0.9
2022-07,Orcust,0.9
2022-07,Dragonmaid,0.8
2022-07,Invoke,0.8
2022-07,True Draco,0.7
2022-07,Cyberse Eldlich,0.6
2022-07,Synchron,0.5
2022-07,Tri-Brigade,0.5
2022-07,Plunder Patroll,0.5
2022-07,Railway,0.5
2022-07,Mekk-Knights,0.5
2022-07,Unchained,0.5
2022-07,Gren Maju,0.5
2022-07,Blue-Eyes,0.5
2022-07,Lyrilusc,0.5
2022-07,Fluffal,0.4
2022-07,Exosister,0.4
2022-07,Raidraptor,0.4
2022-07,Megalith Drytron,0.4
2022-07,Traptrix,0.4
2022-07,Dark Magician,0.4
2022-07,Dragunity Dragonmaid,0.3
2022-07,P.U.N.K Virtual World,0.3
2022-07,Barrier Statue,0.3
2022-07,Phantasm Spiral,0.3
2022-07,Red Dragon Archfiend,0.3
2022-07,Gladiator Beast Tri-Brigade,0.3
2022-07,Kragen Control,0.3
2022-07,Crusadia,0.3
2022-07,Evil Eye,0.3
2022-07,Dragunity,0.3
2022-07,Mayakashi,0.3
2022-07,Branded,0.3
2022-07,Altergeist,0.2
2022-07,Shaddoll,0.2
2022-07,Gunkan Suship,0.2
2022-07,Springans,0.2
2022-07,Mekk-Knight Kaiju,0.2
2022-07,Magistus,0.2
2022-07,Pendulum,0.2
2022-07,Infernoid,0.2
2022-07,Live☆Twin Eldlich,0.2
2022-07,Charmer,0.2
2022-07,Virtual World Swordsoul,0.2
2022-07,Zoodiac Kaiju,0.2
2022-07,Chaos,0.2
2022-07,Sky Striker Orcust,0.2
2022-07,Agents,0.2
2022-07,Zoodiac Eldlich,0.2
2022-07,Galaxy Photon,0.2
2022-07,Ultra Athletes,0.2
2022-07,Weather Painter,0.2
2022-07,Live☆Twin Dogmatika,0.2
2022-07,True Draco Eldlich,0.2
2022-07,Gravekeeper,0.2
2022-07,Reptilianne,0.2
2022-07,Ogdoadic,0.2
2022-07,Atlantean,0.1
2022-07,Cyber Dragon,0.1
2022-07,Doll Monster,0.1
2022-07,Graydle,0.1
2022-07,Zombies,0.1
2022-07,Marincess,0.1
2022-07,Sky Striker Eldlich,0.1
2022-07,Yosenju,0.1
2022-07,Lair of Darkness,0.1
2022-07,Lunalight Raidraptor,0.1
2022-07,Burn,0.1
2022-07,D/D/D,0.1
2022-07,Lunalight Tri-Brigade,0.1
2022-07,World Chalice,0.1
2022-07,Tech Genus,0.1
2022-07,Wind-Up,0.1
2022-07,Noble Knight,0.1
2022-07,Zefra,0.1
2022-07,Fire Fist Tri Brigade,0.1
2022-07,Cyberdark,0.1
2022-07,P.U.N.K.,0.1
2022-07,Dogmatika,0.1
2022-07,Myutant,0.1
2022-07,Megalith,0.1
2022-07,Abyss Actor,0.1
2022-07,Cyber Dragon Eldlich,0.1
2022-07,Karakuri,0.1
2022-07,Blackwings,0.1
2022-07,Speedroid,0.1
2022-07,Paleo Frog,0.1
2022-07,Mekk-Knight Sky Striker,0.1
2022-07,Ruinforce OTK,0.1
2022-07,Giant Ballpark,0.1
2022-07,Amazement,0.1
2022-07,Burning Abyss,0.1
2022-07,Harpies,0.1
2022-07,Gadget,0.1
2022-07,Mayakashi Eldlich,0.1
2022-07,Stromberg,0.1
2022-07,Six Samurai,0.1
2022-07,Invoked Mekk-Knights,0.1
2022-07,Danger! Thunder Dragon,0.1
2022-07,Magikey,0.1
2022-07,Odd-Eyes,0.1
2022-08,Auroradon Combo,8.7
2022-08,Prank-Kids,8.3
2022-08,Floowandereeze,8.2
2022-08,Eldlich,6.1
2022-08,Swordsoul,4.9
2022-08,Virtual World,3.8
2022-08,Live☆Twin,3.6
2022-08,Sky Striker,3.0
2022-08,D/D/D,2.6
2022-08,HERO,2.6
2022-08,Zoodiac,2.5
2022-08,Dragon Link,2.3
2022-08,Branded,2.2
2022-08,Beetroopers,2.1
2022-08,Adamancipator,1.9
2022-08,Mathmech,1.8
2022-08,Tri-Brigade,1.6
2022-08,Thunder Dragon,1.5
2022-08,Rank 8 go 2nd,1.4
2022-08,Madolche,1.3
2022-08,Phantom Knights,1.3
2022-08,Lyrilusc,1.2
2022-08,Salamangreat,1.2
2022-08,Dinomorphia,1.0
2022-08,Endymion,1.0
2022-08,Dinosaur,1.0
2022-08,Numeron,1.0
2022-08,SPYRAL,1.0
2022-08,Infernoble Knight,0.8
2022-08,Invoke,0.8
2022-08,Drytron,0.7
2022-08,Traptrix,0.7
2022-08,Cyberse Eldlich,0.7
2022-08,Ancient Warriors,0.7
2022-08,Orcust,0.6
2022-08,Nordic,0.5
2022-08,Gren Maju,0.5
2022-08,Zefra,0.4
2022-08,Plant,0.4
2022-08,Altergeist,0.4
2022-08,Megalith Drytron,0.4
2022-08,Machina,0.4
2022-08,Gladiator Beast Tri-Brigade,0.3
2022-08,Evil Eye,0.3
2022-08,Mekk-Knight Crusadia,0.3
2022-08,Pendulum,0.3
2022-08,Mekk-Knights,0.3
2022-08,Subterror,0.3
2022-08,Fluffal,0.3
2022-08,Crystal Beast Tri-Brigade,0.3
2022-08,Blue-Eyes,0.3
2022-08,Synchron,0.3
2022-08,Red Dragon Archfiend,0.3
2022-08,Plunder Patroll,0.3
2022-08,True Draco Eldlich,0.3
2022-08,Nekroz,0.3
2022-08,Agents,0.3
2022-08,Chaos,0.3
2022-08,Charmer,0.3
2022-08,Live☆Twin Dogmatika,0.3
2022-08,Solfachord,0.2
2022-08,Phantom Knight Burning Abyss,0.2
2022-08,Cyber Dragon,0.2
2022-08,Dragunity,0.2
2022-08,Kaiju,0.2
2022-08,True Draco,0.2
2022-08,Chain Burn,0.2
2022-08,Burning Abyss,0.2
2022-08,Ra Eldlich,0.2
2022-08,Speedroid,0.2
2022-08,Dogmatika,0.2
2022-08,Megalith,0.2
2022-08,Penguin,0.2
2022-08,Mermail Atlantean,0.2
2022-08,Burn,0.2
2022-08,Zoodiac Eldlich,0.2
2022-08,Infernoid,0.2
2022-08,Armed Dragon,0.2
2022-08,Kragen Control,0.2
2022-08,Skull Servant,0.2
2022-08,Stromberg,0.2
2022-08,Atlantean,0.2
2022-08,Danger! Thunder Dragon,0.1
2022-08,Witchcrafter,0.1
2022-08,Exosister,0.1
2022-08,Mayakashi,0.1
2022-08,Swordsoul Zefra,0.1
2022-08,Dark Magician,0.1
2022-08,Bamboo Sword FTK,0.1
2022-08,Synchro Eldlich,0.1
2022-08,Superheavy Samurai,0.1
2022-08,Predaplant,0.1
2022-08,Zoodiac Kaiju,0.1
2022-08,Barrier Statue,0.1
2022-08,Cubic,0.1
2022-08,Cyberdark,0.1
2022-08,Despia Thunder Dragon,0.1
2022-08,Trickstar,0.1
2022-08,Simorgh,0.1
2022-08,Invoked Dogmatika Witchcrafter,0.1
2022-08,Lair of Darkness,0.1
2022-08,Yosenju,0.1
2022-08,Invoked Mekk-Knights,0.1
2022-08,Fish,0.1
2022-08,Inferno Tempest Necroface,0.1
2022-08,Exodia,0.1
2022-08,Odd-Eyes,0.1
2022-08,Mayakashi Eldlich,0.1
2022-08,Live☆Twin Eldlich,0.1
2022-08,Gravekeeper,0.1
2022-08,Dragunity Dragonmaid,0.1
2022-08,Toon,0.1
2022-08,Phantasm Spiral,0.1
2022-08,Paleo Frog,0.1
2022-08,Ultra Athletes,0.1
2022-08,Cyberse Combo,0.1
2022-08,Entity,0.1
2022-08,Karakuri,0.1
2022-08,Gandora,0.1
2022-08,Magical Musket Dogmatika ,0.1
2022-08,Buster Blader,0.1
2022-08,Reptilianne,0.1
2022-08,Crystal Beast,0.1
2022-08,Qliphort,0.1
2022-08,War Rock,0.1
2022-08,Dragonmaid,0.1
2022-09,Branded,21.9
2022-09,Swordsoul,10.7
2022-09,Dragon Link,5.6
2022-09,Floowandereeze,3.6
2022-09,Eldlich,3.5
2022-09,Auroradon Combo,3.0
2022-09,Sky Striker,2.2
2022-09,Numeron,2.2
2022-09,Mathmech,2.1
2022-09,HERO,2.0
2022-09,Dark Magician,1.9
2022-09,Adamancipator,1.7
2022-09,Blue-Eyes,1.7
2022-09,Tri-Brigade,1.5
2022-09,Thunder Dragon,1.5
2022-09,Drytron,1.4
2022-09,Prank-Kids,1.4
2022-09,D/D/D,1.2
2022-09,SPYRAL,1.2
2022-09,Altergeist,1.1
2022-09,Live☆Twin,1.1
2022-09,Zoodiac,1.0
2022-09,Dinomorphia,1.0
2022-09,Subterror,1.0
2022-09,Lyrilusc,1.0
2022-09,Phantom Knights,0.9
2022-09,Rank 8 go 2nd,0.7
2022-09,Endymion,0.7
2022-09,Dinosaur,0.7
2022-09,Salamangreat,0.7
2022-09,Cyber Dragon,0.7
2022-09,Stall,0.7
2022-09,Dogmatika,0.6
2022-09,Virtual World,0.6
2022-09,Beetroopers,0.6
2022-09,Madolche,0.6
2022-09,Plunder Patroll,0.5
2022-09,Plant,0.5
2022-09,Dragonmaid,0.5
2022-09,Despia Shaddoll,0.5
2022-09,Cyberse Eldlich,0.4
2022-09,Megalith Drytron,0.4
2022-09,Speedroid,0.4
2022-09,Traptrix,0.4
2022-09,Machina,0.4
2022-09,Infernoid,0.4
2022-09,Zefra,0.4
2022-09,Red Dragon Archfiend,0.4
2022-09,Dragunity Dragonmaid,0.4
2022-09,Infernoble Knight,0.4
2022-09,Orcust,0.4
2022-09,Zombies,0.4
2022-09,Unchained,0.2
2022-09,Live☆Twin Dogmatika,0.2
2022-09,Crystal Beast Tri-Brigade,0.2
2022-09,Chain Burn,0.2
2022-09,Gem-Knights,0.2
2022-09,Despia Darklord,0.2
2022-09,Utopia,0.2
2022-09,Gren Maju,0.2
2022-09,Scrap,0.2
2022-09,True Draco,0.2
2022-09,Karakuri,0.2
2022-09,Ghostrick,0.2
2022-09,ABC,0.2
2022-09,Marincess,0.2
2022-09,Buster Blader,0.2
2022-09,Invoked Mekk-Knights,0.2
2022-09,Synchron,0.2
2022-09,Dark World,0.1
2022-09,Burning Abyss,0.1
2022-09,Samsara Lotus FTK,0.1
2022-09,Invoke,0.1
2022-09,Pendulum,0.1
2022-09,Gravekeeper,0.1
2022-09,Dragunity,0.1
2022-09,Crusadia,0.1
2022-09,Windwitch,0.1
2022-09,Raidraptor,0.1
2022-09,Invoked Despia Shaddoll,0.1
2022-09,Springans,0.1
2022-09,Sacred Beast,0.1
2022-09,Red-Eyes,0.1
2022-09,Ultra Athletes,0.1
2022-09,Megalith,0.1
2022-09,Mermail Atlantean,0.1
2022-09,Gouki,0.1
2022-09,Sekka's Light Sky Striker,0.1
2022-09,Gaia,0.1
2022-09,Metaphys,0.1
2022-09,Barrier Statue,0.1
2022-09,Nordic,0.1
2022-09,Defense OTK,0.1
2022-09,Mekk-Knight Crusadia,0.1
2022-09,Paleo Frog,0.1
2022-09,Myutant,0.1
2022-09,Galaxy Photon,0.1
2022-09,Cyberse Combo,0.1
2022-09,Stromberg,0.1
2022-09,Ancient Warriors,0.1
2022-09,Superheavy Samurai,0.1
2022-09,Bamboo Sword FTK,0.1
2022-09,Mayakashi,0.1
2022-09,Blackwings,0.1
2022-09,Ra Eldlich,0.1
2022-09,Melodious,0.1
2022-09,Shaddoll,0.1
2022-09,Kaiju,0.1
2022-09,Fur Hire,0.1
2022-09,Tindangle,0.1
2022-09,Ice Barrier,0.1
2022-09,PSY-Frame,0.1
2022-10,Branded,11.9
2022-10,Swordsoul,9.1
2022-10,Floowandereeze,7.1
2022-10,Umi,5.6
2022-10,Marincess,4.7
2022-10,Dragon Link,4.1
2022-10,Eldlich,3.0
2022-10,Salamangreat,3.0
2022-10,Adamancipator,2.6
2022-10,Numeron,2.2
2022-10,HERO,2.2
2022-10,Mathmech,2.2
2022-10,SPYRAL,2.0
2022-10,Sky Striker,1.9
2022-10,Rank 8 go 2nd,1.9
2022-10,Zoodiac,1.7
2022-10,Thunder Dragon,1.7
2022-10,Cyber Dragon,1.7
2022-10,Shark,1.3
2022-10,Madolche,1.3
2022-10,Dark Magician,1.1
2022-10,Tri-Brigade,1.1
2022-10,D/D/D,1.1
2022-10,Pendulum,1.1
2022-10,Drytron,1.1
2022-10,Speedroid,1.1
2022-10,Phantom Knights,1.1
2022-10,Endymion,0.9
2022-10,Synchron,0.9
2022-10,Virtual World,0.7
2022-10,Stall,0.7
2022-10,Lyrilusc,0.7
2022-10,Blue-Eyes,0.7
2022-10,True Draco,0.6
2022-10,Infernoid,0.6
2022-10,Raidraptor,0.6
2022-10,Invoke,0.6
2022-10,Megalith Drytron,0.6
2022-10,Agents,0.4
2022-10,Gravekeeper,0.4
2022-10,Altergeist,0.4
2022-10,Dinosaur,0.4
2022-10,Dragunity,0.4
2022-10,Mekk-Knight Crusadia,0.4
2022-10,Subterror,0.4
2022-10,Evil Eye,0.4
2022-10,Ancient Warriors,0.4
2022-10,Lunalight Raidraptor,0.4
2022-10,Traptrix,0.4
2022-10,Dragonmaid,0.4
2022-10,Orcust,0.4
2022-10,Darklord,0.4
2022-10,Dogmatika,0.4
2022-10,Live☆Twin,0.4
2022-10,Spellbook Dogmatika,0.4
2022-10,Infernoble Knight,0.2
2022-10,Dinomorphia,0.2
2022-10,Cyberse Eldlich,0.2
2022-10,Time Thief Raidraptor,0.2
2022-10,Crystal Beast Tri-Brigade,0.2
2022-10,Kragen Control,0.2
2022-10,Virtual World Swordsoul,0.2
2022-10,Nekroz,0.2
2022-10,Barrier Statue,0.2
2022-10,Springans,0.2
2022-10,Mayakashi,0.2
2022-10,Paleo Frog,0.2
2022-10,Fluffal,0.2
2022-10,Nurse Burn,0.2
2022-10,Dream Mirror,0.2
2022-10,Cyberdark,0.2
2022-10,Mekk-Knights,0.2
2022-10,Prank-Kids,0.2
2022-10,Blackwings,0.2
2022-10,Unchained,0.2
2022-10,Witchcrafter,0.2
2022-10,Chain Burn,0.2
2022-10,Cyber Stein FTK,0.2
2022-10,Gren Maju,0.2
2022-10,Spellbook,0.2
2022-10,Despia Thunder Dragon,0.2
2022-10,Tellarknight,0.2
2022-10,Machina,0.2
2022-10,Nordic,0.2
2022-10,Fur Hire,0.2
2022-10,Danger! Thunder Dragon,0.2
2022-10,Six Samurai,0.2
2022-10,Auroradon Combo,0.2
2022-10,Despia Shaddoll,0.2
2022-10,Megalith,0.2
2022-10,Vampire,0.2
2022-10,Ra Eldlich,0.2
2022-10,Gem-Knights,0.2
2022-11,Branded,12.6
2022-11,Swordsoul,9.1
2022-11,Floowandereeze,6.1
2022-11,Dragon Link,4.7
2022-11,Marincess,4.5
2022-11,Scareclaw,3.1
2022-11,Adamancipator,3.0
2022-11,SPYRAL,3.0
2022-11,Endymion,3.0
2022-11,Eldlich,2.4
2022-11,Live☆Twin,2.2
2022-11,Mathmech,2.0
2022-11,Madolche,2.0
2022-11,Salamangreat,2.0
2022-11,Numeron,1.6
2022-11,Sky Striker,1.6
2022-11,Phantom Knights,1.6
2022-11,Pendulum,1.6
2022-11,HERO,1.6
2022-11,Tri-Brigade,1.4
2022-11,Drytron,1.4
2022-11,Umi,1.4
2022-11,Thunder Dragon,1.4
2022-11,Rank 8 go 2nd,1.2
2022-11,Cyber Dragon,1.2
2022-11,Virtual World,1.2
2022-11,Subterror,1.0
2022-11,Lyrilusc,0.8
2022-11,D/D/D,0.8
2022-11,Stall,0.6
2022-11,Evil Eye,0.6
2022-11,Buster Blader,0.6
2022-11,Megalith Drytron,0.6
2022-11,Altergeist,0.6
2022-11,Nordic,0.6
2022-11,Orcust,0.6
2022-11,Synchron,0.6
2022-11,Infernoid,0.6
2022-11,Dark Magician,0.4
2022-11,Dragonmaid,0.4
2022-11,Gravekeeper,0.4
2022-11,True Draco,0.4
2022-11,Mermail Atlantean,0.4
2022-11,Vaylantz,0.4
2022-11,Metaphys,0.4
2022-11,Live☆Twin Dogmatika,0.4
2022-11,Beetroopers,0.4
2022-11,Chain Burn,0.4
2022-11,Speedroid,0.4
2022-11,Valkyrie,0.4
2022-11,Mekk-Knight Crusadia,0.4
2022-11,Red Dragon Archfiend,0.4
2022-11,Magical Musketeer,0.4
2022-11,Kozmo,0.4
2022-11,Traptrix,0.4
2022-11,Gren Maju,0.4
2022-11,Despia Thunder Dragon,0.4
2022-11,Eldlich Dogmatika,0.4
2022-11,Despia Darklord,0.4
2022-11,Blue-Eyes,0.4
2022-11,Dinosaur,0.4
2022-11,Invoke,0.4
2022-11,Prank-Kids,0.4
2022-11,Amazement,0.2
2022-11,Plunder Patroll,0.2
2022-11,Gouki,0.2
2022-11,Fluffal,0.2
2022-11,Mayakashi,0.2
2022-11,Dragunity,0.2
2022-11,Plant,0.2
2022-11,Exosister,0.2
2022-11,Vampire,0.2
2022-11,Majespecter,0.2
2022-11,Orcust Mekk-Knight,0.2
2022-11,Cubic,0.2
2022-11,Ancient Warriors Tri-Brigade,0.2
2022-11,Dinomorphia,0.2
2022-11,Cyberse Combo,0.2
2022-11,Blackwings,0.2
2022-11,Danger! Lunalight,0.2
2022-11,Shark,0.2
2022-11,Lunalight Raidraptor,0.2
2022-11,Charmer,0.2
2022-11,Performapal,0.2
2022-11,Gizmek,0.2
2022-11,Mekk-Knights,0.2
2022-11,Burn,0.2
2022-11,Crystal Beast Tri-Brigade,0.2
2022-11,Cloudian,0.2
2022-11,Zoodiac,0.2
2022-11,Agents,0.2
2022-11,Inferno Tempest Necroface,0.2
2022-11,Zefra,0.2
2022-12,Swordsoul,11.7
2022-12,Branded,9.3
2022-12,Runick,8.0
2022-12,Floowandereeze,4.2
2022-12,Adamancipator,3.7
2022-12,Labrynth,3.4
2022-12,Endymion,2.9
2022-12,Marincess,2.6
2022-12,Dragon Link,2.4
2022-12,Mathmech,2.1
2022-12,Orcust,2.1
2022-12,Predaplant,2.1
2022-12,Drytron,1.7
2022-12,Lyrilusc,1.7
2022-12,Dinomorphia,1.7
2022-12,Thunder Dragon,1.7
2022-12,Salamangreat,1.7
2022-12,Scareclaw,1.6
2022-12,Pendulum,1.6
2022-12,HERO,1.4
2022-12,Eldlich,1.4
2022-12,Madolche,1.3
2022-12,SPYRAL,1.3
2022-12,Sky Striker,1.2
2022-12,Subterror,1.0
2022-12,Live☆Twin,1.0
2022-12,Phantom Knights,0.9
2022-12,Synchron,0.8
2022-12,Zoodiac,0.7
2022-12,Magical Musketeer,0.7
2022-12,Blue-Eyes,0.6
2022-12,Cyber Dragon,0.6
2022-12,Numeron,0.6
2022-12,Rank 8 go 2nd,0.6
2022-12,Agents,0.6
2022-12,Dinosaur,0.6
2022-12,Weather Painter,0.6
2022-12,Tri-Brigade,0.6
2022-12,Myutant,0.6
